time_normalized,blue,orange
0.1853344,0.7842809,0.3132664
0.1861402,0.7681159,0.3422520
0.1869460,0.7770346,0.3500557
0.1877518,0.7971014,0.3762542
0.1885576,0.8015608,0.3835006
0.1893634,0.7998885,0.3985507
0.1901692,0.7998885,0.3963211
0.1909750,0.8115942,0.3885173
0.1917808,0.8132664,0.3879599
0.1925866,0.8149387,0.3729097
0.1933924,0.8238573,0.3712375
0.1941982,0.8394649,0.3651059
0.1950040,0.8232999,0.3801561
0.1958098,0.8372352,0.3896321
0.1966156,0.8578595,0.3885173
0.1974214,0.8561873,0.3890747
0.1982272,0.8561873,0.3968785
0.1990330,0.8729097,0.3968785
0.1998388,0.8762542,0.3968785
0.2006446,0.8762542,0.4035674
0.2014504,0.8673356,0.4113712
0.2022562,0.8600892,0.4186176
0.2030620,0.8684504,0.4258640
0.2038678,0.8690078,0.4420290
0.2046737,0.8745819,0.4425864
0.2054795,0.8823857,0.4509476
0.2062853,0.8812709,0.4437012
0.2070911,0.8773690,0.4353400
0.2078969,0.8779264,0.4364548
0.2087027,0.8874025,0.4370123
0.2095085,0.8862876,0.4509476
0.2103143,0.8890747,0.4526198
0.2111201,0.8974359,0.4665552
0.2119259,0.9046823,0.4743590
0.2127317,0.9013378,0.4910814
0.2135375,0.8890747,0.4914994
0.2143433,0.9013378,0.4919175
0.2151491,0.9013378,0.4923356
