time_normalized,blue,orange
0.5346939,0.6929724,0.7580645
0.5353741,0.6923963,0.7580645
0.5360544,0.6906682,0.7511521
0.5367347,0.6854839,0.7430876
0.5374150,0.6762673,0.7355991
0.5380952,0.6733871,0.7350230
0.5387755,0.6820276,0.7419355
0.5394558,0.6831797,0.7419355
0.5401361,0.6831797,0.7425115
0.5408163,0.6837558,0.7419355
0.5414966,0.6831797,0.7430876
0.5421769,0.6826037,0.7430876
0.5428571,0.6687788,0.7425115
0.5435374,0.6745392,0.7361751
0.5442177,0.6745392,0.7361751
0.5448980,0.6774194,0.7361751
0.5455782,0.6866359,0.7298387
0.5462585,0.6820276,0.7298387
0.5469388,0.6820276,0.7361751
0.5476190,0.6699309,0.7298387
0.5482993,0.6699309,0.7292627
0.5489796,0.6670507,0.7229263
0.5496599,0.6728111,0.7229263
0.5503401,0.6670507,0.7229263
0.5510204,0.6635945,0.7229263
0.5517007,0.6716590,0.7229263
0.5523810,0.6699309,0.7229263
0.5530612,0.6607143,0.7229263
0.5537415,0.6630184,0.7229263
0.5544218,0.6641705,0.7160138
0.5551020,0.6589862,0.7160138
0.5557823,0.6589862,0.7148618
0.5564626,0.6584101,0.7137097
0.5571429,0.6572581,0.7056452
0.5578231,0.6595622,0.7056452
0.5585034,0.6509217,0.7056452
0.5591837,0.6474654,0.6998848
0.5598639,0.6480415,0.6993088
0.5605442,0.6491935,0.6993088
0.5612245,0.6474654,0.6987327
0.5619048,0.6468894,0.6923963
0.5625850,0.6474654,0.6923963
0.5632653,0.6480415,0.6923963
0.5639456,0.6468894,0.6923963
0.5646259,0.6434332,0.6923963
0.5653061,0.6457373,0.6860599
0.5659864,0.6451613,0.6854839
0.5666667,0.6463134,0.6872120
0.5673469,0.6440092,0.6860599
0.5680272,0.6382488,0.6860599
0.5687075,0.6428571,0.6794355
0.5693878,0.6417051,0.6728111
0.5700680,0.6376728,0.6733871
0.5707483,0.6342166,0.6802995
0.5714286,0.6457373,0.6802995
0.5721088,0.6468894,0.6785714
0.5727891,0.6330645,0.6739631
0.5734694,0.6290323,0.6739631
0.5741497,0.6382488,0.6728111
0.5748299,0.6342166,0.6653226
0.5755102,0.6244240,0.6653226
0.5761905,0.6278802,0.6595622
0.5768707,0.6157834,0.6514977
0.5775510,0.6238479,0.6440092
0.5782313,0.6290323,0.6440092
0.5789116,0.6146313,0.6509217
0.5795918,0.6307604,0.6641705
0.5802721,0.6428571,0.6710829
0.5809524,0.6509217,0.6710829
0.5816327,0.6336406,0.6682028
0.5823129,0.6319124,0.6595622
0.5829932,0.6336406,0.6578341
0.5836735,0.6382488,0.6561060
0.5843537,0.6330645,0.6543779
0.5850340,0.6342166,0.6526498
0.5857143,0.6388249,0.6509217
0.5863946,0.6255760,0.6434332
0.5870748,0.6169355,0.6336406
0.5877551,0.6359447,0.6273041
0.5884354,0.6273041,0.6336406
0.5891156,0.6238479,0.6342166
0.5897959,0.6301843,0.6342166
0.5904762,0.6221198,0.6342166
0.5911565,0.6175115,0.6342166
0.5918367,0.6267281,0.6342166
0.5925170,0.6250000,0.6342166
0.5931973,0.6192396,0.6342166
0.5938776,0.6215438,0.6342166
0.5945578,0.6394009,0.6261521
0.5952381,0.6244240,0.6186636
0.5959184,0.6296083,0.6186636
0.5965986,0.6342166,0.6186636
0.5972789,0.6238479,0.6186636
0.5979592,0.6226959,0.6186636
0.5986395,0.6221198,0.6186636
0.5993197,0.6296083,0.6186636
0.6000000,0.6301843,0.6186636
0.6006803,0.6267281,0.6186636
0.6013605,0.6273041,0.6186636
0.6020408,0.6307604,0.6186636
0.6027211,0.6313364,0.6186636
0.6034014,0.6307604,0.6186636
0.6040816,0.6336406,0.6186636
0.6047619,0.6347926,0.6186636
0.6054422,0.6336406,0.6117512
0.6061224,0.6365207,0.6088710
0.6068027,0.6342166,0.6048387
0.6074830,0.6244240,0.6048387
0.6081633,0.6301843,0.6048387
0.6088435,0.6313364,0.6042627
0.6095238,0.6370968,0.5979263
0.6102041,0.6359447,0.5915899
0.6108844,0.6405530,0.5915899
0.6115646,0.6486175,0.5846774
0.6122449,0.6480415,0.5835253
0.6129252,0.6497696,0.5766129
0.6136054,0.6347926,0.5766129
0.6142857,0.6284562,0.5766129
0.6149660,0.6370968,0.5766129
0.6156463,0.6428571,0.5766129
0.6163265,0.6411290,0.5766129
0.6170068,0.6319124,0.5766129
0.6176871,0.6376728,0.5766129
0.6183673,0.6301843,0.5766129
0.6190476,0.6215438,0.5766129
0.6197279,0.6203917,0.5766129
0.6204082,0.6215438,0.5702765
0.6210884,0.6250000,0.5702765
0.6217687,0.6273041,0.5697005
0.6224490,0.6284562,0.5691244
0.6231293,0.6232719,0.5639401
0.6238095,0.6319124,0.5627880
0.6244898,0.6463134,0.5627880
0.6251701,0.6422811,0.5622120
0.6258503,0.6382488,0.5622120
0.6265306,0.6319124,0.5558756
0.6272109,0.6307604,0.5552995
0.6278912,0.6301843,0.5622120
0.6285714,0.6330645,0.5622120
0.6292517,0.6370968,0.5552995
0.6299320,0.6399770,0.5552995
0.6306122,0.6336406,0.5489631
0.6312925,0.6221198,0.5489631
0.6319728,0.6273041,0.5489631
0.6326531,0.6123272,0.5489631
0.6333333,0.6238479,0.5489631
0.6340136,0.6330645,0.5345622
0.6346939,0.6232719,0.5276498
0.6353741,0.6347926,0.5276498
0.6360544,0.6342166,0.5184332
0.6367347,0.6238479,0.5172811
0.6374150,0.6129032,0.5161290
0.6380952,0.6013825,0.5097926
0.6387755,0.5754608,0.5080645
0.6394558,0.5961982,0.5074885
0.6401361,0.6474654,0.5288018
0.6408163,0.6785714,0.5264977
0.6414966,0.6468894,0.5023041
0.6421769,0.6376728,0.4890553
0.6428571,0.6284562,0.4890553
0.6435374,0.6319124,0.4953917
0.6442177,0.6324885,0.4879032
0.6448980,0.6313364,0.4809908
0.6455782,0.6244240,0.4804147
0.6462585,0.6221198,0.4740783
0.6469388,0.6123272,0.4740783
0.6476190,0.6019585,0.4740783
0.6482993,0.6134793,0.4740783
0.6489796,0.6232719,0.4735023
0.6496599,0.6347926,0.4671659
0.6503401,0.6296083,0.4608295
0.6510204,0.6226959,0.4608295
0.6517007,0.6405530,0.4602535
0.6523810,0.6203917,0.4591014
0.6530612,0.6180876,0.4591014
0.6537415,0.6221198,0.4527650
0.6544218,0.6324885,0.4464286
0.6551020,0.6359447,0.4470046
0.6557823,0.6307604,0.4475806
0.6564626,0.6324885,0.4470046
0.6571429,0.6474654,0.4570853
0.6578231,0.6566820,0.4671659
0.6585034,0.6578341,0.4677419
0.6591837,0.6630184,0.4740783
0.6598639,0.6635945,0.4740783
0.6605442,0.6486175,0.4677419
0.6612245,0.6584101,0.4596774
0.6619048,0.6601382,0.4533410
0.6625850,0.6538018,0.4447005
0.6632653,0.6538018,0.4377880
0.6639456,0.6618664,0.4308756
0.6646259,0.6520737,0.4308756
0.6653061,0.6514977,0.4176267
0.6659864,0.6676267,0.4164747
0.6666667,0.6705069,0.4164747
0.6673469,0.6705069,0.4164747
0.6680272,0.6682028,0.4239631
0.6687075,0.6670507,0.4308756
0.6693878,0.6653226,0.4464286
0.6700680,0.6653226,0.4527650
0.6707483,0.6630184,0.4596774
0.6714286,0.6682028,0.4596774
0.6721088,0.6647465,0.4614055
0.6727891,0.6641705,0.4631336
0.6734694,0.6641705,0.4648618
0.6741497,0.6653226,0.4665899
0.6748299,0.6664747,0.4631336
0.6755102,0.6601382,0.4596774
0.6761905,0.6555300,0.4591014
0.6768707,0.6647465,0.4521889
0.6775510,0.6624424,0.4516129
0.6782313,0.6641705,0.4516129
0.6789116,0.6595622,0.4516129
0.6795918,0.6509217,0.4441244
0.6802721,0.6480415,0.4372120
0.6809524,0.6480415,0.4372120
0.6816327,0.6480415,0.4372120
0.6823129,0.6382488,0.4372120
0.6829932,0.6330645,0.4435484
0.6836735,0.6324885,0.4504608
0.6843537,0.6290323,0.4504608
0.6850340,0.6330645,0.4504608
0.6857143,0.6267281,0.4504608
0.6863946,0.6261521,0.4504608
0.6870748,0.6370968,0.4429724
0.6877551,0.6399770,0.4423963
0.6884354,0.6405530,0.4343318
0.6891156,0.6422811,0.4343318
0.6897959,0.6365207,0.4343318
0.6904762,0.6359447,0.4343318
0.6911565,0.6399770,0.4343318
0.6918367,0.6307604,0.4343318
0.6925170,0.6111751,0.4199309
0.6931973,0.6054147,0.4170507
0.6938776,0.6376728,0.4337558
0.6945578,0.6457373,0.4343318
0.6952381,0.6388249,0.4493088
0.6959184,0.6232719,0.4418203
0.6965986,0.6146313,0.4343318
0.6972789,0.6152074,0.4343318
0.6979592,0.6082949,0.4343318
0.6986395,0.6088710,0.4343318
0.6993197,0.6071429,0.4343318
0.7000000,0.6059908,0.4343318
0.7006803,0.6140553,0.4343318
0.7013605,0.6123272,0.4279954
0.7020408,0.5950461,0.4279954
0.7027211,0.5944700,0.4216590
0.7034014,0.5927419,0.4216590
0.7040816,0.5841014,0.4210829
0.7047619,0.5996544,0.4216590
0.7054422,0.5990783,0.4216590
0.7061224,0.5869816,0.4216590
0.7068027,0.5881336,0.4216590
0.7074830,0.5961982,0.4210829
0.7081633,0.6054147,0.4216590
0.7088435,0.5910138,0.4216590
0.7095238,0.5944700,0.4147465
0.7102041,0.5990783,0.4135945
0.7108844,0.5938940,0.4066820
0.7115646,0.5869816,0.4003456
0.7122449,0.5910138,0.3991935
0.7129252,0.5892857,0.3859447
0.7136054,0.5881336,0.3721198
0.7142857,0.5938940,0.3721198
0.7149660,0.5915899,0.3600230
0.7156463,0.6059908,0.3582949
0.7163265,0.6048387,0.3519585
0.7170068,0.6048387,0.3519585
0.7176871,0.6019585,0.3588710
0.7183673,0.6019585,0.3732719
0.7190476,0.5979263,0.3738479
0.7197279,0.5938940,0.3813364
0.7204082,0.5933180,0.3813364
0.7210884,0.6082949,0.3813364
0.7217687,0.6065668,0.3813364
0.7224490,0.6082949,0.3813364
0.7231293,0.6163594,0.3807604
0.7238095,0.6157834,0.3675115
0.7244898,0.6192396,0.3594470
0.7251701,0.6134793,0.3513825
0.7258503,0.6169355,0.3467742
0.7265306,0.6105991,0.3398618
0.7272109,0.6117512,0.3335253
0.7278912,0.6117512,0.3323733
0.7285714,0.6140553,0.3266129
0.7292517,0.6117512,0.3266129
0.7299320,0.6203917,0.3323733
0.7306122,0.6059908,0.3329493
0.7312925,0.6065668,0.3473502
0.7319728,0.6157834,0.3542627
0.7326531,0.6054147,0.3611751
0.7333333,0.6065668,0.3473502
0.7340136,0.6221198,0.3392857
0.7346939,0.6088710,0.3329493
0.7353741,0.6031106,0.3266129
0.7360544,0.5961982,0.3185484
0.7367347,0.5967742,0.3116359
0.7374150,0.6140553,0.3116359
0.7380952,0.6088710,0.3116359
0.7387755,0.6082949,0.3116359
0.7394558,0.6129032,0.3116359
0.7401361,0.6192396,0.3058756
0.7408163,0.6146313,0.3052995
0.7414966,0.6071429,0.2983871
0.7421769,0.6048387,0.2983871
0.7428571,0.6054147,0.2983871
0.7435374,0.6146313,0.2937788
0.7442177,0.6134793,0.2914747
0.7448980,0.6123272,0.2851382
0.7455782,0.6152074,0.2851382
0.7462585,0.6134793,0.2851382
0.7469388,0.6100230,0.2851382
0.7476190,0.6077189,0.2851382
0.7482993,0.6036866,0.2851382
0.7489796,0.5921659,0.2793779
0.7496599,0.5910138,0.2788018
0.7503401,0.6042627,0.2713134
0.7510204,0.6105991,0.2713134
0.7517007,0.5973502,0.2718894
0.7523810,0.5990783,0.2782258
0.7530612,0.5944700,0.2943548
0.7537415,0.6008065,0.3162442
0.7544218,0.6071429,0.3243088
0.7551020,0.5961982,0.3104839
0.7557823,0.6002304,0.2972350
0.7564626,0.5881336,0.2960829
0.7571429,0.6071429,0.2897465
0.7578231,0.6129032,0.2897465
0.7585034,0.5892857,0.2897465
0.7591837,0.5892857,0.2897465
0.7598639,0.6140553,0.2897465
0.7605442,0.6117512,0.2897465
0.7612245,0.6025346,0.2897465
0.7619048,0.6082949,0.2897465
0.7625850,0.5996544,0.2718894
0.7632653,0.5938940,0.2695853
0.7639456,0.6019585,0.2557604
0.7646259,0.5835253,0.2569124
0.7653061,0.5800691,0.2638249
0.7659864,0.5702765,0.2632488
0.7666667,0.5812212,0.2638249
0.7673469,0.5956221,0.2718894
0.7680272,0.5875576,0.2862903
0.7687075,0.5875576,0.3012673
0.7693878,0.5806452,0.3006912
0.7700680,0.5656682,0.2862903
0.7707483,0.5812212,0.2805300
0.7714286,0.5852535,0.2793779
0.7721088,0.5915899,0.2724654
0.7727891,0.6002304,0.2655530
0.7734694,0.6013825,0.2655530
0.7741497,0.5990783,0.2655530
0.7748299,0.6048387,0.2655530
0.7755102,0.6025346,0.2655530
0.7761905,0.5967742,0.2649770
0.7768707,0.6013825,0.2655530
0.7775510,0.5915899,0.2655530
0.7782313,0.5915899,0.2649770
0.7789116,0.6054147,0.2655530
0.7795918,0.6059908,0.2655530
0.7802721,0.5869816,0.2655530
0.7809524,0.5898618,0.2655530
0.7816327,0.5864055,0.2649770
0.7823129,0.5829493,0.2655530
0.7829932,0.6002304,0.2655530
0.7836735,0.6008065,0.2655530
0.7843537,0.5956221,0.2655530
0.7850340,0.5985023,0.2649770
0.7857143,0.6031106,0.2655530
0.7863946,0.5985023,0.2655530
0.7870748,0.5967742,0.2655530
0.7877551,0.6111751,0.2655530
0.7884354,0.6111751,0.2649770
0.7891156,0.6071429,0.2655530
0.7897959,0.6025346,0.2655530
0.7904762,0.5985023,0.2655530
0.7911565,0.5990783,0.2655530
0.7918367,0.5996544,0.2655530
0.7925170,0.5927419,0.2655530
0.7931973,0.6002304,0.2655530
0.7938776,0.6019585,0.2655530
0.7945578,0.5950461,0.2655530
0.7952381,0.5904378,0.2649770
0.7959184,0.5944700,0.2655530
0.7965986,0.5979263,0.2655530
0.7972789,0.5915899,0.2655530
0.7979592,0.5915899,0.2655530
0.7986395,0.5852535,0.2649770
0.7993197,0.5852535,0.2655530
0.8000000,0.5852535,0.2655530
0.8006803,0.5846774,0.2649770
0.8013605,0.5835253,0.2586406
0.8020408,0.5823733,0.2580645
0.8027211,0.5817972,0.2511521
0.8034014,0.5887097,0.2511521
0.8040816,0.5887097,0.2511521
0.8047619,0.5823733,0.2511521
0.8054422,0.5823733,0.2511521
0.8061224,0.5887097,0.2511521
0.8068027,0.5875576,0.2511521
0.8074830,0.5800691,0.2511521
0.8081633,0.5852535,0.2436636
0.8088435,0.5794931,0.2430876
0.8095238,0.5794931,0.2367512
0.8102041,0.5794931,0.2367512
0.8108844,0.5800691,0.2367512
0.8115646,0.5800691,0.2367512
0.8122449,0.5806452,0.2367512
0.8129252,0.5812212,0.2367512
0.8136054,0.5817972,0.2367512
0.8142857,0.5817972,0.2367512
0.8149660,0.5812212,0.2298387
0.8156463,0.5743088,0.2235023
0.8163265,0.5743088,0.2235023
0.8170068,0.5685484,0.2235023
0.8176871,0.5691244,0.2235023
0.8183673,0.5766129,0.2235023
0.8190476,0.5766129,0.2235023
0.8197279,0.5697005,0.2235023
0.8204082,0.5691244,0.2235023
0.8210884,0.5754608,0.2235023
0.8217687,0.5685484,0.2235023
0.8224490,0.5748848,0.2235023
0.8231293,0.5748848,0.2235023
0.8238095,0.5673963,0.2235023
0.8244898,0.5662442,0.2235023
0.8251701,0.5731567,0.2229263
0.8258503,0.5731567,0.2165899
0.8265306,0.5794931,0.2096774
0.8272109,0.5806452,0.2096774
0.8278912,0.5754608,0.2096774
0.8285714,0.5748848,0.2096774
0.8292517,0.5748848,0.2096774
0.8299320,0.5748848,0.2096774
0.8306122,0.5685484,0.2096774
0.8312925,0.5685484,0.2096774
0.8319728,0.5685484,0.2021889
0.8326531,0.5679724,0.2021889
0.8333333,0.5685484,0.2002962
0.8340136,0.5697005,0.1984036
0.8346939,0.5691244,0.1965109
0.8353741,0.5685484,0.1946182
0.8360544,0.5616359,0.1927255
0.8367347,0.5570276,0.1908328
0.8374150,0.5633641,0.1889401
0.8380952,0.5576037,0.1889401
0.8387755,0.5570276,0.1831797
0.8394558,0.5506912,0.1831797
0.8401361,0.5506912,0.1831797
0.8408163,0.5506912,0.1831797
0.8414966,0.5576037,0.1831797
0.8421769,0.5576037,0.1831797
0.8428571,0.5506912,0.1831797
0.8435374,0.5506912,0.1831797
0.8442177,0.5506912,0.1831797
0.8448980,0.5506912,0.1831797
0.8455782,0.5506912,0.1831797
0.8462585,0.5506912,0.1756912
0.8469388,0.5506912,0.1687788
0.8476190,0.5506912,0.1687788
0.8482993,0.5506912,0.1687788
0.8489796,0.5506912,0.1687788
0.8496599,0.5506912,0.1687788
0.8503401,0.5506912,0.1687788
0.8510204,0.5506912,0.1687788
0.8517007,0.5506912,0.1687788
0.8523810,0.5506912,0.1687788
0.8530612,0.5506912,0.1687788
0.8537415,0.5506912,0.1687788
0.8544218,0.5506912,0.1687788
0.8551020,0.5506912,0.1687788
0.8557823,0.5506912,0.1687788
0.8564626,0.5506912,0.1687788
0.8571429,0.5506912,0.1687788
0.8578231,0.5506912,0.1618664
0.8585034,0.5506912,0.1612903
0.8591837,0.5506912,
0.8598639,0.5506912,
0.8605442,0.5506912,
0.8612245,0.5506912,
0.8619048,0.5506912,
0.8625850,0.5506912,
0.8632653,0.5506912,
0.8639456,0.5506912,
0.8646259,0.5506912,
0.8653061,0.5506912,
0.8659864,0.5506912,
0.8666667,0.5506912,
0.8673469,0.5558756,
0.8680272,0.5645161,
0.8687075,0.5714286,
0.8693878,0.5743088,
0.8700680,0.5645161,
0.8707483,0.5512673,
0.8714286,0.5581797,
0.8721088,0.5593318,
0.8727891,0.5529954,
0.8734694,0.5455069,
0.8741497,0.5391705,
0.8748299,0.5391705,
0.8755102,0.5391705,
0.8761905,0.5391705,
0.8768707,0.5391705,
0.8775510,0.5391705,
0.8782313,0.5391705,0.1474654
0.8789116,0.5391705,0.1474654
0.8795918,0.5391705,0.1405530
0.8802721,0.5391705,0.1405530
0.8809524,0.5391705,0.1405530
0.8816327,0.5391705,0.1405530
0.8823129,0.5391705,0.1405530
0.8829932,0.5391705,0.1405530
0.8836735,0.5391705,0.1405530
0.8843537,0.5391705,0.1405530
0.8850340,0.5391705,0.1405530
0.8857143,0.5391705,0.1405530
0.8863946,0.5391705,0.1405530
0.8870748,0.5466590,0.1405530
0.8877551,0.5541475,0.1405530
0.8884354,0.5662442,0.1405530
0.8891156,0.5697005,0.1405530
0.8897959,0.5697005,0.1405530
0.8904762,0.5697005,0.1405530
0.8911565,0.5697005,0.1405530
0.8918367,0.5697005,0.1405530
0.8925170,0.5697005,0.1405530
0.8931973,0.5697005,0.1405530
0.8938776,0.5697005,0.1405530
0.8945578,0.5697005,0.1405530
0.8952381,0.5697005,0.1405530
0.8959184,0.5697005,0.1405530
0.8965986,0.5697005,0.1405530
0.8972789,0.5697005,0.1405530
0.8979592,0.5697005,0.1405530
0.8986395,0.5697005,0.1405530
0.8993197,0.5697005,0.1405530
0.9000000,0.5697005,0.1405530
0.9006803,0.5697005,0.1405530
0.9013605,0.5697005,0.1405530
0.9020408,0.5697005,0.1405530
0.9027211,0.5697005,0.1405530
0.9034014,0.5697005,0.1405530
0.9040816,0.5697005,0.1405530
0.9047619,0.5697005,0.1405530
0.9054422,0.5697005,0.1405530
0.9061224,0.5627880,0.1405530
0.9068027,0.5616359,0.1336406
0.9074830,0.5547235,0.1273041
0.9081633,0.5547235,0.1267281
0.9088435,0.5547235,0.1267281
0.9095238,0.5547235,0.1267281
0.9102041,0.5547235,0.1267281
0.9108844,0.5547235,0.1267281
0.9115646,0.5547235,0.1267281
0.9122449,0.5547235,0.1267281
0.9129252,0.5547235,0.1267281
0.9136054,0.5547235,0.1267281
0.9142857,0.5547235,0.1267281
0.9149660,0.5547235,0.1267281
0.9156463,0.5547235,0.1267281
0.9163265,0.5547235,0.1267281
0.9170068,0.5547235,0.1267281
0.9176871,0.5547235,0.1267281
0.9183673,0.5547235,0.1267281
0.9190476,0.5547235,0.1267281
0.9197279,0.5547235,0.1267281
0.9204082,0.5547235,0.1267281
0.9210884,0.5547235,0.1267281
0.9217687,0.5547235,0.1267281
0.9224490,0.5547235,0.1267281
0.9231293,0.5547235,0.1267281
0.9238095,0.5547235,0.1267281
0.9244898,0.5547235,0.1267281
0.9251701,0.5547235,0.1267281
0.9258503,0.5495392,0.1267281
0.9265306,0.5414747,0.1267281
0.9272109,0.5357143,0.1267281
0.9278912,0.5374424,0.1267281
0.9285714,0.5414747,0.1267281
0.9292517,0.5414747,0.1267281
0.9299320,0.5414747,0.1267281
0.9306122,0.5414747,0.1267281
0.9312925,0.5414747,0.1267281
0.9319728,0.5414747,0.1267281
0.9326531,0.5414747,0.1267281
0.9333333,0.5414747,0.1267281
0.9340136,0.5414747,0.1267281
0.9346939,0.5414747,0.1267281
0.9353741,0.5414747,0.1267281
0.9360544,0.5414747,0.1267281
0.9367347,0.5414747,0.1267281
0.9374150,0.5414747,0.1267281
0.9380952,0.5414747,0.1267281
0.9387755,0.5414747,0.1267281
0.9394558,0.5414747,0.1267281
0.9401361,0.5414747,0.1267281
0.9408163,0.5414747,0.1267281
0.9414966,0.5414747,0.1267281
0.9421769,0.5414747,0.1267281
0.9428571,0.5414747,0.1198157
0.9435374,0.5414747,0.1198157
0.9442177,0.5414747,0.1129032
0.9448980,0.5414747,0.1129032
0.9455782,0.5414747,0.1129032
0.9462585,0.5414747,0.1123272
0.9469388,0.5414747,0.1129032
0.9476190,0.5414747,0.1129032
0.9482993,0.5414747,0.1129032
0.9489796,0.5414747,0.1123272
0.9496599,0.5414747,0.1129032
0.9503401,0.5414747,0.1129032
0.9510204,0.5414747,0.1129032
0.9517007,0.5414747,0.1129032
0.9523810,0.5414747,0.1129032
0.9530612,0.5414747,0.1123272
0.9537415,0.5414747,0.1129032
0.9544218,0.5414747,0.1123272
0.9551020,0.5414747,0.1129032
0.9557823,0.5414747,0.1129032
0.9564626,0.5414747,0.1123272
0.9571429,0.5414747,0.1129032
0.9578231,0.5414747,0.1129032
0.9585034,0.5414747,0.1129032
0.9591837,0.5414747,0.1123272
0.9598639,0.5414747,0.1129032
0.9605442,0.5414747,0.1129032
0.9612245,0.5414747,0.1129032
0.9619048,0.5414747,0.1129032
0.9625850,0.5414747,0.1129032
0.9632653,0.5414747,0.1129032
0.9639456,0.5414747,0.1129032
0.9646259,0.5414747,0.1129032
0.9653061,0.5414747,0.1129032
0.9659864,0.5414747,0.1123272
0.9666667,0.5414747,0.1129032
0.9673469,0.5414747,0.1129032
0.9680272,0.5414747,0.1129032
0.9687075,0.5414747,0.1129032
0.9693878,0.5414747,0.1129032
0.9700680,0.5414747,0.1129032
0.9707483,0.5414747,0.1129032
0.9714286,0.5414747,0.1129032
0.9721088,0.5414747,0.1123272
0.9727891,0.5414747,0.1129032
0.9734694,0.5414747,0.1123272
0.9741497,0.5414747,0.1129032
0.9748299,0.5414747,0.1129032
0.9755102,0.5414747,0.1123272
0.9761905,0.5414747,0.1129032
0.9768707,0.5414747,0.1129032
0.9775510,0.5414747,0.1129032
0.9782313,0.5414747,0.1129032
0.9789116,0.5414747,0.1123272
0.9795918,0.5414747,0.1129032
0.9802721,0.5414747,0.1129032
0.9809524,0.5414747,0.1129032
0.9816327,0.5414747,0.1129032
0.9823129,0.5414747,0.1129032
0.9829932,0.5414747,0.1129032
0.9836735,0.5414747,0.1129032
0.9843537,0.5351382,0.1129032
0.9850340,0.5218894,0.1129032
0.9857143,0.5213134,0.1129032
0.9863946,0.5149770,0.1129032
0.9870748,0.5218894,0.1129032
0.9877551,0.5282258,0.1123272
0.9884354,0.5288018,0.1129032
0.9891156,0.5288018,0.1129032
0.9897959,0.5288018,0.1129032
0.9904762,0.5288018,0.1129032
0.9911565,0.5218894,0.1123272
0.9918367,0.5218894,0.1129032
0.9925170,0.5282258,0.1129032
0.9931973,0.5288018,0.1123272
0.9938776,0.5288018,0.1129032
0.9945578,0.5288018,0.1123272
0.9952381,0.5288018,0.1129032
0.9959184,0.5288018,0.1129032
0.9965986,0.5288018,0.1129032
0.9972789,0.5288018,0.1129032
0.9979592,0.5288018,0.1123272
0.9986395,0.5288018,0.1129032
0.9993197,0.5288018,0.1129032
1.0000000,0.5288018,0.1129032
